date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:45	1363/1363	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202014%2015:12:34%20GMT	http://astera-led.com/fonts/ostrich-dashed-webfont.svg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/fonts/ostrich-dashed-webfont.svg	(from http://astera-led.com/style.css)
20:40:46	1879/1879	---M--	200	added ('OK')	image/png	etag:%22783b76fa-757-4e53ff43bbb19%22	http://astera-led.com/images/explore_btn.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/explore_btn.png	(from http://astera-led.com/style.css)
20:40:47	65403/65403	---M--	200	added ('OK')	text/plain	etag:%22a1986b24-ff7b-4e9f0cac6e8af%22	http://astera-led.com/webfonts/276659_2_0.eot?	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/webfonts/276659_2_0d41d.eot	(from http://astera-led.com/style.css)
20:40:47	1337/1337	---M--	200	added ('OK')	image/png	etag:%22783b76f8-539-4e53ff4265dda%22	http://astera-led.com/images/explore_arrow_btn.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/explore_arrow_btn.png	(from http://astera-led.com/style.css)
20:40:48	5899/5899	---M--	200	added ('OK')	image/png	etag:%2278493f22-170b-4f09e5e056b1d%22	http://astera-led.com/images/icon_green.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_green.png	(from http://astera-led.com/style.css)
20:40:49	672/672	---M--	200	added ('OK')	image/png	etag:%22783b76d2-2a0-4eda48c22d3f5%22	http://astera-led.com/images/btn_arrow_right.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/btn_arrow_right.png	(from http://astera-led.com/style.css)
20:41:20	252244/252244	---M--	200	added ('OK')	text/plain	etag:%22a1986b28-3d954-4e9f0cd6ded84%22	http://astera-led.com/webfonts/276659_2_0.ttf	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/webfonts/276659_2_0.ttf	(from http://astera-led.com/style.css)
20:41:21	1638/1638	---M--	200	added ('OK')	image/png	etag:%2278f881c2-666-4e53ff8ba5988%22	http://astera-led.com/images/icon_wireless.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_wireless.png	(from http://astera-led.com/style.css)
20:41:21	1678/1678	---M--	200	added ('OK')	image/jpeg	etag:%2278662b77-68e-4e53ff828f3c2%22	http://astera-led.com/images/icon_architecture.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_architecture.jpg	(from http://astera-led.com/style.css)
20:41:22	751/751	---M--	200	added ('OK')	image/png	etag:%22783b76d1-2ef-4eda48c1d26b4%22	http://astera-led.com/images/btn_arrow_left.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/btn_arrow_left.png	(from http://astera-led.com/style.css)
